,Domain,Course,Similarity
8411,"Field Sales Manager, Google Cloud",CSE 307,0.06175414153840393
8412,"Customer Growth Marketing Manager, Google Cloud",CSE 307,0.0611111205915222
8413,"Product Marketing Manager (PMM), SMB Marketing",CSE 307,0.0611111205915222
8414,"Product Operations Program Manager, Consumer Hardware",CSE 307,0.060938456968870014
8415,"Revenue Vendor Strategy, Risk and Payments Specialist",CSE 307,0.060938456968870014
8416,"Legal Counsel, Development, Production and Licensing, YouTube Originals",CSE 307,0.06092588361352682
8417,"Ethics and Compliance Associate Counsel, US Political Law",CSE 307,0.06070297011174262
8418,"Internal Controls (SOX) Manager, Cloud Business Finance",CSE 307,0.06070297011174262
8419,"Head of Partner Engineering, Google Cloud",CSE 307,0.0599067501258105
8420,Software Engineer (English),CSE 307,0.0599067501258105
8421,"Physical Design/Implementation Engineer, ASIC",CSE 307,0.059464244381524624
8422,"Android Platform Partnerships Lead, Android and Play Business (French)",CSE 307,0.05942815126036294
8423,"Product Marketing Manager, Growth, Hire Team",CSE 307,0.05910953829297796
8424,"Strategic Cloud Engineer, Google Cloud Professional Services",CSE 307,0.05910953829297796
8425,"Technical Program Manager, Executive and Event Production",CSE 307,0.05857608151854947
8426,"Financial Analyst, Central Finance Planning and Analysis",CSE 307,0.05842251125723123
8427,Senior Financial Analyst,CSE 307,0.05842251125723123
8428,Staffing Project Lead,CSE 307,0.05842251125723123
8429,"Account Strategist, Google Marketing Solutions Sales (Portuguese)",CSE 307,0.05807783398777246
8430,"Head of Communications, EMEA Marketing",CSE 307,0.05807783398777246
8431,Cell Design and Process Engineer,CSE 307,0.05792602326255292
8432,"Google Cloud Customer Engineer Manager, Financial Services",CSE 307,0.05790350867900997
8433,"Business Analyst, Google Play Partner Promotions Strategy",CSE 307,0.057825828343629836
8434,"Head of Growth Marketing Strategy, Google Play",CSE 307,0.057825828343629836
8435,"Strategy and Operations Analyst, Ad Grants",CSE 307,0.057825828343629836
8436,AR and VR Writer,CSE 307,0.05677148476243019
8437,"Business Trainer, Google Cloud",CSE 307,0.05677148476243019
8438,"Counsel, Regulatory Investigations",CSE 307,0.05677148476243019
8439,"Data Strategist, Online Partnerships Group",CSE 307,0.05677148476243019
8440,"Financial Analyst, Google Cloud",CSE 307,0.05677148476243019
8441,Online Sales Account Manager (Italian),CSE 307,0.05677148476243019
8442,"Senior Manager, Alphabet IT Internal Controls, SOX and Compliance",CSE 307,0.05677148476243019
8443,User Experience Researcher,CSE 307,0.05664358604699373
8444,"Strategic Partner Development Manager, Carriers (English, German)",CSE 307,0.05658047983888537
8445,"Solution Architect, Google Cloud Platform (Apigee)",CSE 307,0.05592913448344916
8446,"Partner Marketing Manager, Google Cloud Marketing (Japan)",CSE 307,0.05583827281370759
8447,"Technical Program Manager, Network Business Operations",CSE 307,0.05583827281370759
8448,"Vendor Operations Specialist (EMEA), Google Technical Services Consumers",CSE 307,0.05583827281370759
8449,"Mobile Web Specialist, LCS Central Europe (German)",CSE 307,0.055567223392426965
8450,"Cloud Integration Software Engineer, Robotics Simulation, Google Cloud Platform",CSE 307,0.0552457713522017
8451,"Risk Advisor, YouTube",CSE 307,0.0552457713522017
8452,Silicon Design Monitoring Engineer,CSE 307,0.0552457713522017
8453,Interaction Designer,CSE 307,0.054651951298001225
8454,Google Cloud Program Manager,CSE 307,0.05446614579996094
8455,"Security Product Specialist, Google Cloud Platform",CSE 307,0.05446614579996094
8456,"Finance Manager, Photos",CSE 307,0.054288114350129035
8457,Legal Operations Analyst,CSE 307,0.054288114350129035
8458,"SMB Sales Manager, North America, Google Cloud",CSE 307,0.05425716168247163
8459,"Go-To-Market Strategy Manager (EMEA), Pixel",CSE 307,0.054047576209995896
8460,Mobile Apps Performance Specialist,CSE 307,0.054047576209995896
8461,Global REWS Marketing and Communications Manager,CSE 307,0.05376651044352911
8462,Voice User Interface Designer,CSE 307,0.05376651044352911
8463,Real Estate Development Executive,CSE 307,0.05365432291291654
8464,Real Estate District Development Executive,CSE 307,0.05365432291291654
8465,Talent Acquisition Specialist,CSE 307,0.05365432291291654
8466,"Pre-Sales Solutions Architect, Google Cloud",CSE 307,0.05269216357264668
8467,"Program Manager, Communications, Google Cloud",CSE 307,0.05245411994401365
8468,"Business Development Manager, Rich Communications Services (RCS)",CSE 307,0.0515423645847477
8469,"Developer Product Marketing Manager, Google Play",CSE 307,0.0515423645847477
8470,Head of BrandLab,CSE 307,0.0515423645847477
8471,"Technical Solutions Consultant Manager, Android Automotive Partner Engineering",CSE 307,0.0515423645847477
8472,"Technical Solutions Engineer, Google Cloud Platform",CSE 307,0.05056535821058787
8473,Leadership Staffing Recruiter,CSE 307,0.050368235365021975
8474,Reverse Logistics Program Manager,CSE 307,0.050368235365021975
8475,"Sales Manager, Gaming, Mobile Apps",CSE 307,0.050368235365021975
8476,"Technical Account Manager, Search Distribution, Google Technical Services Velocity",CSE 307,0.050368235365021975
8477,"Business Analyst, Strategic Relationships, Japan",CSE 307,0.04977251923410222
8478,Channels Project Manager,CSE 307,0.04977251923410222
8479,"Revenue Senior Accountant, Business Controllership, Consumer Hardware",CSE 307,0.04977251923410222
8480,"Product Specialist, Google Cloud",CSE 307,0.049387689819559454
8481,"Head of Field Marketing, Google Cloud (English, German)",CSE 307,0.0490881692385301
8482,"Head of Field Marketing (North Asia), Google Cloud",CSE 307,0.048191895335912706
8483,"Product Marketing Manager, Google Hardware",CSE 307,0.048191895335912706
8484,"Software Engineer Manager, Tools and Infrastructure",CSE 307,0.048191895335912706
8485,"Supplier Development Engineering Manager, Mechanical Operations",CSE 307,0.047900083097920286
8486,"Technical Solutions Consultant, Android TV, Android Partner Engineering",CSE 307,0.04636092440923676
8487,"Associate Legal Counsel, Commercial, Ads",CSE 307,0.046317314612679183
8488,Hardware Interaction Designer,CSE 307,0.04543804449494928
8489,"Measurement Solutions Consultant (English, Japanese)",CSE 307,0.04460059006232768
8490,"Solutions Consultant, Ads, Google Professional Services",CSE 307,0.04416243105661124
8491,"Interactive Design Manager, Retail Marketing",CSE 307,0.043922301429847724
8492,"Associate Account Strategist (Polish), Google Marketing Solutions Sales",CSE 307,0.043818018853198734
8493,"Go-to-Market Specialist, Google Cloud",CSE 307,0.043818018853198734
8494,"Recruiter, Google Cloud (Japanese or Korean)",CSE 307,0.043818018853198734
8495,Supply Chain Procurement Operations Manager,CSE 307,0.043514480895828454
8496,"SEO Strategist, Online Experience, Google Cloud",CSE 307,0.0409066027670633
8497,"Business Intelligence and Analytics Manager, Finance",CSE 307,0.04081394443055615
8498,"Leadership Researcher, APAC",CSE 307,0.04000391598674469
8499,"Business Strategy Lead, Phone Accessories (Google Hardware)",CSE 307,0.03777273546438664
8500,"Finance Director, Google Fixed Assets (GFA)",CSE 307,0.03777273546438664
8501,"Global Partnerships Solutions Manager, Telecom",CSE 307,0.03777273546438664
8502,"Partner Business Manager, Google Cloud (Spanish)",CSE 307,0.03777273546438664
8503,"Solutions Engineer, Google Cloud",CSE 307,0.03777273546438664
8504,Physical Security Manager,CSE 307,0.03659374644048512
8505,"Android UX Engineer, Design",CSE 307,0.03503659198759124
8506,"Legal Specialist, Litigation Paralegal",CSE 307,0.034484808519482615
8507,Global Investigator,CSE 307,0.03430783818475902
8508,"Manager, Corporate Communications, Google Cloud",CSE 307,0.032250679284334186
8509,"Operations Manager, International and COO Communications, Google Cloud",CSE 307,0.032250679284334186
8510,"Account Manager, App Developer Sales",CSE 307,0.029577458871062844
8511,"Account Manager, Online Partnerships Group (Thai)",CSE 307,0.029577458871062844
8512,"Go-to-Market Lead, Southeast Asia/India Partnerships",CSE 307,0.029577458871062844
8513,"Partner Training Manager, Android",CSE 307,0.029577458871062844
8514,"Media and Entertainment Specialist, Google Cloud",CSE 307,0.02948178655060474
8515,"Product Marketing Manager, Startups, SMB Marketing (English, German)",CSE 307,0.027835799008607866
8516,FPGA Design/Prototyping Engineer,CSE 307,0.026045831223018467
8517,"Technical Solutions Engineer, G Suite, Google Cloud",CSE 307,0.024737951828865335
8518,Tech Recruiter,CSE 307,0.01595426360872807
8519,"Technical Solutions Consultant, Android",CSE 307,0.015566174453124405
8520,"Partner Sales Manager, Go-to-Market Partnerships, Google Cloud",CSE 310,0.2807514565996826
8521,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 310,0.22198317088186742
8522,"UX Engineer, Front End",CSE 310,0.22198317088186742
8523,"Interaction Designer, Site Reliability - London",CSE 310,0.2095551636070013
8524,Portfolio Strategist,CSE 310,0.2095551636070013
8525,Quantitative User Experience Research Lead,CSE 310,0.2095551636070013
8526,"Strategy and Operations Manager, Go-To-Market, Partnerships",CSE 310,0.2095551636070013
8527,"Technical Account Manager, Google Technical Services (Mandarin or Cantonese)",CSE 310,0.2095551636070013
8528,"Data Analyst, Product Trust and Safety",CSE 310,0.2062568672467023
8529,Risk and Compliance Manager,CSE 310,0.2062568672467023
8530,"Software Engineer, Tools and Infrastructure",CSE 310,0.2062568672467023
8531,"Business Lead for Partner Relationship Management (PRM) Solution, Google Cloud",CSE 310,0.193134943023324
8532,"Inside Sales Executive, Google Cloud",CSE 310,0.193134943023324
8533,"Sales Executive, Google Cloud Platform",CSE 310,0.193134943023324
8534,"Developer Advocate, Web",CSE 310,0.19241805453784763
8535,Campus Manager (English and Mandarin),CSE 310,0.18339788634330034
8536,"Cluster Manager, Security (English, Chinese)",CSE 310,0.18339788634330034
8537,"Marketing Analyst, Product Growth",CSE 310,0.176301886793226
8538,"Head of Government Channels, Google Cloud",CSE 310,0.16970533612184227
8539,"Partner Marketing Manager, Google Cloud",CSE 310,0.16970533612184227
8540,Associate Legal Counsel (English and Russian),CSE 310,0.16842919350601732
8541,"Systems Architect Hardware Engineer, Home",CSE 310,0.16842919350601732
8542,"Associate Account Strategist (Czech/Slovak), Global Customer Experience",CSE 310,0.1677310200408101
8543,"Associate Account Strategist (Hungarian), Global Customer Experience",CSE 310,0.1677310200408101
8544,Staffing Channels Specialist,CSE 310,0.1677310200408101
8545,Treasury Accountant,CSE 310,0.1677310200408101
8546,Programmatic Account Strategist (English),CSE 310,0.16241997028701008
8547,"Big Data Product Specialist, Google Cloud (English)",CSE 310,0.16106721479445696
8548,"Analytical Consultant, Auto (English, Russian)",CSE 310,0.16021965476684272
8549,"Visual Designer, Brand Studio",CSE 310,0.16021965476684272
8550,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 310,0.1600650805514306
8551,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 310,0.1600650805514306
8552,"New Product Quality Manager, Consumer Hardware",CSE 310,0.1600650805514306
8553,"Principal, Strategy, YouTube",CSE 310,0.1600650805514306
8554,Campus Security Manager,CSE 310,0.15869348403066397
8555,"Copywriter, Web, Google Cloud",CSE 310,0.15869348403066397
8556,"Internal Audit, Technology Audit Manager",CSE 310,0.15849570650607347
8557,"Deal Manager, Google Cloud",CSE 310,0.1583051388617605
8558,"Inside Sales Representative, Google Cloud",CSE 310,0.1583051388617605
8559,"Product Marketing Manager, Databases, Google Cloud",CSE 310,0.1583051388617605
8560,"Content Strategist, Consumers, Google Technical Services",CSE 310,0.15764501448429655
8561,"Enforcement Analyst, Trust and Safety, YouTube",CSE 310,0.15764501448429655
8562,"Business Development Manager, Next Billion Users",CSE 310,0.1573185469955206
8563,"Technical Program Manager, Data Center Design",CSE 310,0.1570245675742626
8564,Associate Legal Counsel (Commercial) Google Cloud,CSE 310,0.1560932024382055
8565,"Customer Reference Marketing Manager, Google Cloud",CSE 310,0.1560932024382055
8566,"Developer Advocate, Cloud Platform",CSE 310,0.1560932024382055
8567,"Developer Advocate, Partner Engineering",CSE 310,0.1560932024382055
8568,"Partner Engineer, Google Assistant, Google Technical Services",CSE 310,0.1560932024382055
8569,Senior Accountant,CSE 310,0.1560932024382055
8570,Front End Software Engineer,CSE 310,0.1544907887931913
8571,"Interaction Designer, Publisher UX",CSE 310,0.1544907887931913
8572,"Strategic Technology Partner Manager, Healthcare and Life Sciences",CSE 310,0.1544907887931913
8573,Staffing Services Lead,CSE 310,0.15402506007812916
8574,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 310,0.15402506007812916
8575,"Industry Manager, Branding (English, Russian)",CSE 310,0.15396640049293636
8576,"Inventory Accounting Manager, Consumer Hardware",CSE 310,0.15396640049293636
8577,"Technical Program Manager, Site Reliability Engineering",CSE 310,0.15396640049293636
8578,People Consultant Pod Manager,CSE 310,0.15082761514931917
8579,"Global Technical Alliance Manager, Strategic Consultative Partnerships",CSE 310,0.1505226490087807
8580,"Partner Business Manager, System Integrator Partnerships",CSE 310,0.14970048940740527
8581,"Partner Growth Lead, Global Technology Partnerships (English, German)",CSE 310,0.14970048940740527
8582,"Industrial Designer, Hardware",CSE 310,0.14872385333292187
8583,"Account Executive, Google Cloud",CSE 310,0.14737874364946038
8584,Operations Engineer,CSE 310,0.14737874364946038
8585,"Program Manager, Web Producer, Google Cloud",CSE 310,0.14737874364946038
8586,"Business Lead, Partner to Partner Exchange, Google Cloud",CSE 310,0.1469047912862152
8587,"Cloud Consultant, Professional Services, Google Cloud",CSE 310,0.1469047912862152
8588,"People Analyst, Reporting and Insights",CSE 310,0.1469047912862152
8589,"Strategic Account Sales Manager Central/LatAm, Google Cloud",CSE 310,0.14625087641179563
8590,"Network Implementation Engineer, Corporate Network",CSE 310,0.14596239291131496
8591,Online Sales Account Strategist (Italian),CSE 310,0.14596239291131496
8592,People Partner,CSE 310,0.14091739077121018
8593,"Software Engineer, Virtual Prototyping",CSE 310,0.13907453548163176
8594,"Solutions Architect, Healthcare and Life Sciences, Google Cloud",CSE 310,0.13600691305182408
8595,"Software Engineer, Accessibility",CSE 310,0.13470940794795752
8596,Recruiter,CSE 310,0.1339281323889736
8597,"Technical Specialist, Shopping, Google Professional Services (French)",CSE 310,0.1337960349395871
8598,"Android Partner Engineer, Technical Solutions Consultant",CSE 310,0.1331270583672449
8599,"Program Manager, Geo Merchant",CSE 310,0.1331270583672449
